family,id,status,search_ms,check_ms,certificate_bytes
witness,a2_b4_m12,proved,0.005751,0.002025,91
witness,a2_b5_m12,impossible,0.000521,0,0
witness,a3_b0_m12,proved,0.004921,0.002064,91
witness,a3_b1_m12,impossible,0.000592,0,0
witness,a3_b2_m12,impossible,0.019137,0,0
witness,a3_b3_m12,proved,0.05993,0.003275,91
witness,a3_b4_m12,impossible,0.001161,0,0
witness,a3_b5_m12,impossible,0.000565,0,0
witness,a4_b0_m12,proved,0.004991,0.002586,91
witness,a4_b1_m12,impossible,0.001127,0,0
witness,a4_b2_m12,impossible,0.000582,0,0
witness,a4_b3_m12,impossible,0.000533,0,0
witness,a4_b4_m12,proved,0.005008,0.002389,91
witness,a4_b5_m12,impossible,0.000708,0,0
witness,a5_b0_m12,proved,0.007764,0.002083,93
witness,a5_b1_m12,proved,0.008011,0.002186,93
witness,a5_b2_m12,proved,0.007793,0.002041,93
witness,a5_b3_m12,proved,0.00857,0.002215,93
witness,a5_b4_m12,proved,0.008976,0.002214,93
witness,a5_b5_m12,proved,0.008117,0.001914,93
witness,a-3_b0_m13,proved,0.009621,0.002337,98
witness,a-3_b1_m13,proved,0.009138,0.002231,98
witness,a-3_b2_m13,proved,0.008939,0.002204,98
witness,a-3_b3_m13,proved,0.009003,0.002282,98
witness,a-3_b4_m13,proved,0.010131,0.002396,98
witness,a-3_b5_m13,proved,0.009343,0.002389,98
witness,a-2_b0_m13,proved,0.008847,0.002174,98
witness,a-2_b1_m13,proved,0.023364,0.002617,98
witness,a-2_b2_m13,proved,0.009021,0.002154,98
witness,a-2_b3_m13,proved,0.008476,0.024807,98
witness,a-2_b4_m13,proved,0.009631,0.002449,98
witness,a-2_b5_m13,proved,0.008591,0.002171,98
witness,a-1_b0_m13,proved,0.083194,0.003469,98
witness,a-1_b1_m13,proved,0.009404,0.002316,98
witness,a-1_b2_m13,proved,0.00934,0.002234,98
witness,a-1_b3_m13,proved,0.008882,0.002138,98
witness,a-1_b4_m13,proved,0.009118,0.002143,98
witness,a-1_b5_m13,proved,0.023688,0.002633,98
witness,a0_b0_m13,proved,0.004311,0.002209,94
witness,a0_b1_m13,impossible,0.000719,0,0
witness,a0_b2_m13,impossible,0.000702,0,0
witness,a0_b3_m13,impossible,0.000572,0,0
witness,a0_b4_m13,impossible,0.000471,0,0
witness,a0_b5_m13,impossible,0.000503,0,0
witness,a1_b0_m13,proved,0.00871,0.002273,97
witness,a1_b1_m13,proved,0.008763,0.002142,97
witness,a1_b2_m13,proved,0.008537,0.002071,97
witness,a1_b3_m13,proved,0.008327,0.002076,97
witness,a1_b4_m13,proved,0.008361,0.002139,97
witness,a1_b5_m13,proved,0.023686,0.002341,97
witness,a2_b0_m13,proved,0.008603,0.002147,97
witness,a2_b1_m13,proved,0.008528,0.002118,97
witness,a2_b2_m13,proved,0.008439,0.002232,97
witness,a2_b3_m13,proved,0.009451,0.002503,97
witness,a2_b4_m13,proved,0.009289,0.002146,97
witness,a2_b5_m13,proved,0.008729,0.0022,97
witness,a3_b0_m13,proved,0.008487,0.002338,97
witness,a3_b1_m13,proved,0.008664,0.002219,97
witness,a3_b2_m13,proved,0.009311,0.002139,97
witness,a3_b3_m13,proved,0.023944,0.00251,97
witness,a3_b4_m13,proved,0.008859,0.00211,97
witness,a3_b5_m13,proved,0.009833,0.002123,97
witness,a4_b0_m13,proved,0.009562,0.002198,97
witness,a4_b1_m13,proved,0.008416,0.002155,97
witness,a4_b2_m13,proved,0.008559,0.002154,97
witness,a4_b3_m13,proved,0.008593,0.00218,97
witness,a4_b4_m13,proved,0.009916,0.002335,97
witness,a4_b5_m13,proved,0.0093,0.002074,97
witness,a5_b0_m13,proved,0.009127,0.002188,97
witness,a5_b1_m13,proved,0.012948,0.003718,97
witness,a5_b2_m13,proved,0.009248,0.002366,97
witness,a5_b3_m13,proved,0.008668,0.002204,97
witness,a5_b4_m13,proved,0.008747,0.002072,97
witness,a5_b5_m13,proved,0.008471,0.002238,97
witness,a-3_b0_m14,proved,0.011016,0.002878,102
witness,a-3_b1_m14,proved,0.010306,0.002562,102
witness,a-3_b2_m14,proved,0.010246,0.002336,102
witness,a-3_b3_m14,proved,0.009699,0.002305,102
witness,a-3_b4_m14,proved,0.011055,0.002606,102
witness,a-3_b5_m14,proved,0.010858,0.002456,102
witness,a-2_b0_m14,proved,0.007904,0.00233,98
witness,a-2_b1_m14,impossible,0.000786,0,0
witness,a-2_b2_m14,proved,0.00744,0.002544,98
witness,a-2_b3_m14,impossible,0.000609,0,0
witness,a-2_b4_m14,proved,0.007346,0.002313,98
witness,a-2_b5_m14,impossible,0.000647,0,0
witness,a-1_b0_m14,proved,0.009862,0.002454,102
witness,a-1_b1_m14,proved,0.010354,0.00235,102
witness,a-1_b2_m14,proved,0.010849,0.002669,102
witness,a-1_b3_m14,proved,0.010187,0.002407,102
witness,a-1_b4_m14,proved,0.011265,0.00275,102
witness,a-1_b5_m14,proved,0.010454,0.002473,102
witness,a0_b0_m14,proved,0.004417,0.002654,97
witness,a0_b1_m14,impossible,0.001623,0,0
witness,a0_b2_m14,impossible,0.000597,0,0
witness,a0_b3_m14,impossible,0.000497,0,0
witness,a0_b4_m14,impossible,0.000567,0,0
witness,a0_b5_m14,impossible,0.000517,0,0
witness,a1_b0_m14,proved,0.009815,0.002668,101
witness,a1_b1_m14,proved,0.009795,0.002247,101
witness,a1_b2_m14,proved,0.009784,0.002207,101
witness,a1_b3_m14,proved,0.009643,0.002316,101
witness,a1_b4_m14,proved,0.025955,0.002623,101
witness,a1_b5_m14,proved,0.009475,0.002338,101
witness,a2_b0_m14,proved,0.007052,0.002291,97
witness,a2_b1_m14,impossible,0.000665,0,0
witness,a2_b2_m14,proved,0.00688,0.002327,97
witness,a2_b3_m14,impossible,0.00062,0,0
witness,a2_b4_m14,proved,0.00706,0.063622,97
witness,a2_b5_m14,impossible,0.001446,0,0
witness,a3_b0_m14,proved,0.009908,0.002387,101
witness,a3_b1_m14,proved,0.010447,0.0025,101
witness,a3_b2_m14,proved,0.010355,0.002565,101
witness,a3_b3_m14,proved,0.040358,0.065783,101
witness,a3_b4_m14,proved,0.010346,0.002424,101
witness,a3_b5_m14,proved,0.010025,0.002248,101
witness,a4_b0_m14,proved,0.007601,0.002383,97
witness,a4_b1_m14,impossible,0.000712,0,0
witness,a4_b2_m14,proved,0.007113,0.002455,97
witness,a4_b3_m14,impossible,0.000653,0,0
witness,a4_b4_m14,proved,0.006775,0.002315,97
witness,a4_b5_m14,impossible,0.000566,0,0
witness,a5_b0_m14,proved,0.009693,0.002293,101
witness,a5_b1_m14,proved,0.009768,0.002237,101
witness,a5_b2_m14,proved,0.009788,0.002261,101
witness,a5_b3_m14,proved,0.011078,0.002462,101
witness,a5_b4_m14,proved,0.01352,0.002545,101
witness,a5_b5_m14,proved,0.009539,0.002269,101
witness,a-3_b0_m15,proved,0.00752,0.002639,101
witness,a-3_b1_m15,impossible,0.000887,0,0
witness,a-3_b2_m15,impossible,0.000644,0,0
witness,a-3_b3_m15,proved,0.006985,0.002548,101
witness,a-3_b4_m15,impossible,0.000769,0,0
witness,a-3_b5_m15,impossible,0.000611,0,0
witness,a-2_b0_m15,proved,0.010593,0.002579,106
witness,a-2_b1_m15,proved,0.0116,0.00289,106
witness,a-2_b2_m15,proved,0.025763,0.002728,106
witness,a-2_b3_m15,proved,0.010589,0.002407,106
witness,a-2_b4_m15,proved,0.010561,0.002445,106
witness,a-2_b5_m15,proved,0.010672,0.002419,106
witness,a-1_b0_m15,proved,0.011617,0.002779,106
witness,a-1_b1_m15,proved,0.010859,0.002569,106
witness,a-1_b2_m15,proved,0.01083,0.002538,106
witness,a-1_b3_m15,proved,0.010849,0.002501,106
witness,a-1_b4_m15,proved,0.011113,0.002441,106
witness,a-1_b5_m15,proved,0.010865,0.002455,106
witness,a0_b0_m15,proved,0.019716,0.002656,100
witness,a0_b1_m15,impossible,0.001393,0,0
witness,a0_b2_m15,impossible,0.000678,0,0
witness,a0_b3_m15,impossible,0.00058,0,0
witness,a0_b4_m15,impossible,0.0005,0,0
witness,a0_b5_m15,impossible,0.000504,0,0
witness,a1_b0_m15,proved,0.035218,0.0031,105
witness,a1_b1_m15,proved,0.010979,0.002471,105
witness,a1_b2_m15,proved,0.010883,0.002508,105
witness,a1_b3_m15,proved,0.011741,0.002847,105
witness,a1_b4_m15,proved,0.01103,0.002645,105
witness,a1_b5_m15,proved,0.010709,0.002415,105
witness,a2_b0_m15,proved,0.024988,0.002619,105
witness,a2_b1_m15,proved,0.01142,0.00261,105
witness,a2_b2_m15,proved,0.010627,0.002438,105
witness,a2_b3_m15,proved,0.010568,0.00246,105
witness,a2_b4_m15,proved,0.010484,0.002461,105
witness,a2_b5_m15,proved,0.0105,0.0023,105
witness,a3_b0_m15,proved,0.007315,0.002445,100
witness,a3_b1_m15,impossible,0.000697,0,0
witness,a3_b2_m15,impossible,0.000556,0,0
witness,a3_b3_m15,proved,0.007108,0.002517,100
witness,a3_b4_m15,impossible,0.00071,0,0
witness,a3_b5_m15,impossible,0.00053,0,0
witness,a4_b0_m15,proved,0.027239,0.002733,105
witness,a4_b1_m15,proved,0.011447,0.00266,105
witness,a4_b2_m15,proved,0.010894,0.002407,105
witness,a4_b3_m15,proved,0.01148,0.002385,105
witness,a4_b4_m15,proved,0.010681,0.002333,105
witness,a4_b5_m15,proved,0.010604,0.002478,105
witness,a5_b0_m15,proved,0.006356,0.002599,100
witness,a5_b1_m15,impossible,0.000674,0,0
witness,a5_b2_m15,impossible,0.000598,0,0
witness,a5_b3_m15,impossible,0.000483,0,0
witness,a5_b4_m15,impossible,0.000507,0,0
witness,a5_b5_m15,proved,0.005748,0.002417,100
witness,a-3_b0_m16,proved,0.012884,0.002979,110
witness,a-3_b1_m16,proved,0.011524,0.002594,110
witness,a-3_b2_m16,proved,0.01157,0.002776,110
witness,a-3_b3_m16,proved,0.01147,0.002498,110
witness,a-3_b4_m16,proved,0.012958,0.002828,110
witness,a-3_b5_m16,proved,0.011972,0.002662,110
witness,a-2_b0_m16,proved,0.008529,0.002691,104
witness,a-2_b1_m16,impossible,0.000624,0,0
witness,a-2_b2_m16,proved,0.008398,0.002743,104
witness,a-2_b3_m16,impossible,0.000653,0,0
witness,a-2_b4_m16,proved,0.008694,0.002746,104
witness,a-2_b5_m16,impossible,0.001442,0,0
witness,a-1_b0_m16,proved,0.01198,0.002955,110
witness,a-1_b1_m16,proved,0.011793,0.002534,110
witness,a-1_b2_m16,proved,0.011833,0.002573,110
witness,a-1_b3_m16,proved,0.011645,0.002676,110
witness,a-1_b4_m16,proved,0.012815,0.002961,110
witness,a-1_b5_m16,proved,0.011679,0.002649,110
witness,a0_b0_m16,proved,0.005655,0.00251,103
witness,a0_b1_m16,impossible,0.00125,0,0
witness,a0_b2_m16,impossible,0.000654,0,0
witness,a0_b3_m16,impossible,0.000752,0,0
witness,a0_b4_m16,impossible,0.014774,0,0
witness,a0_b5_m16,impossible,0.000667,0,0
witness,a1_b0_m16,proved,0.011712,0.002733,109
witness,a1_b1_m16,proved,0.01173,0.002446,109
witness,a1_b2_m16,proved,0.011319,0.002393,109
witness,a1_b3_m16,proved,0.011326,0.00238,109
witness,a1_b4_m16,proved,0.011213,0.002525,109
witness,a1_b5_m16,proved,0.011251,0.002436,109
witness,a2_b0_m16,proved,0.007909,0.002483,103
witness,a2_b1_m16,impossible,0.000658,0,0
witness,a2_b2_m16,proved,0.008157,0.002406,103
witness,a2_b3_m16,impossible,0.00062,0,0
witness,a2_b4_m16,proved,0.023046,0.002844,103
witness,a2_b5_m16,impossible,0.000625,0,0
witness,a3_b0_m16,proved,0.03408,0.002855,109
witness,a3_b1_m16,proved,0.012318,0.002806,109
witness,a3_b2_m16,proved,0.01157,0.002587,109
witness,a3_b3_m16,proved,0.011341,0.002604,109
witness,a3_b4_m16,proved,0.012402,0.002717,109
witness,a3_b5_m16,proved,0.012581,0.002619,109
witness,a4_b0_m16,proved,0.007171,0.002614,103
witness,a4_b1_m16,impossible,0.000829,0,0
witness,a4_b2_m16,impossible,0.000647,0,0
witness,a4_b3_m16,impossible,0.015903,0,0
witness,a4_b4_m16,proved,0.00711,0.002978,103
witness,a4_b5_m16,impossible,0.000671,0,0
witness,a5_b0_m16,proved,0.012703,0.002746,109
witness,a5_b1_m16,proved,0.012179,0.002558,109
witness,a5_b2_m16,proved,0.012276,0.002427,109
witness,a5_b3_m16,proved,0.012614,0.002489,109
witness,a5_b4_m16,proved,0.012391,0.00272,109
witness,a5_b5_m16,proved,0.011909,0.002582,109
witness,a-3_b0_m17,proved,0.013716,0.002671,114
witness,a-3_b1_m17,proved,0.013231,0.002718,114
witness,a-3_b2_m17,proved,0.027716,0.002951,114
witness,a-3_b3_m17,proved,0.01411,0.002672,114
witness,a-3_b4_m17,proved,0.080726,0.003456,114
witness,a-3_b5_m17,proved,0.013008,0.002582,114
witness,a-2_b0_m17,proved,0.013143,0.002848,114
witness,a-2_b1_m17,proved,0.012882,0.002698,114
witness,a-2_b2_m17,proved,0.02064,0.063166,114
witness,a-2_b3_m17,proved,0.013685,0.002887,114
witness,a-2_b4_m17,proved,0.014185,0.002929,114
witness,a-2_b5_m17,proved,0.013885,0.002587,114
witness,a-1_b0_m17,proved,0.014203,0.002883,114
witness,a-1_b1_m17,proved,0.013201,0.002672,114
witness,a-1_b2_m17,proved,0.012979,0.002605,114
witness,a-1_b3_m17,proved,0.013071,0.002918,114
witness,a-1_b4_m17,proved,0.013229,0.002596,114
witness,a-1_b5_m17,proved,0.012968,0.032363,114
witness,a0_b0_m17,proved,0.006086,0.002757,106
witness,a0_b1_m17,impossible,0.000813,0,0
witness,a0_b2_m17,impossible,0.000633,0,0
witness,a0_b3_m17,impossible,0.000591,0,0
witness,a0_b4_m17,impossible,0.000524,0,0
witness,a0_b5_m17,impossible,0.000585,0,0
witness,a1_b0_m17,proved,0.042042,0.003843,113
witness,a1_b1_m17,proved,0.013228,0.00272,113
witness,a1_b2_m17,proved,0.013334,0.002917,113
witness,a1_b3_m17,proved,0.012724,0.002549,113
witness,a1_b4_m17,proved,0.012563,0.00251,113
witness,a1_b5_m17,proved,0.012601,0.002529,113
witness,a2_b0_m17,proved,0.012526,0.002507,113
witness,a2_b1_m17,proved,0.012433,0.002686,113
witness,a2_b2_m17,proved,0.01271,0.002621,113
witness,a2_b3_m17,proved,0.012538,0.002675,113
witness,a2_b4_m17,proved,0.013646,0.002803,113
witness,a2_b5_m17,proved,0.013105,0.002469,113
witness,a3_b0_m17,proved,0.012662,0.002551,113
witness,a3_b1_m17,proved,0.012555,0.00256,113
witness,a3_b2_m17,proved,0.012712,0.002709,113
witness,a3_b3_m17,proved,0.013401,0.002891,113
witness,a3_b4_m17,proved,0.012705,0.002625,113
witness,a3_b5_m17,proved,0.01259,0.0026,113
witness,a4_b0_m17,proved,0.012461,0.002681,113
witness,a4_b1_m17,proved,0.012774,0.002743,113
witness,a4_b2_m17,proved,0.013851,0.002834,113
witness,a4_b3_m17,proved,0.013789,0.002631,113
witness,a4_b4_m17,proved,0.012478,0.00256,113
witness,a4_b5_m17,proved,0.012902,0.002592,113
witness,a5_b0_m17,proved,0.012856,0.002592,113
witness,a5_b1_m17,proved,0.013789,0.002871,113
witness,a5_b2_m17,proved,0.01303,0.002611,113
witness,a5_b3_m17,proved,0.012746,0.002512,113
witness,a5_b4_m17,proved,0.013337,0.002796,113
witness,a5_b5_m17,proved,0.030715,0.002862,113
witness,a-3_b0_m18,proved,0.009115,0.002726,110
witness,a-3_b1_m18,impossible,0.000867,0,0
witness,a-3_b2_m18,impossible,0.000618,0,0
witness,a-3_b3_m18,proved,0.008824,0.003195,110
witness,a-3_b4_m18,impossible,0.001186,0,0
witness,a-3_b5_m18,impossible,0.000681,0,0
witness,a-2_b0_m18,proved,0.010601,0.003189,110
witness,a-2_b1_m18,impossible,0.000764,0,0
witness,a-2_b2_m18,proved,0.009938,0.00286,110
witness,a-2_b3_m18,impossible,0.000577,0,0
witness,a-2_b4_m18,proved,0.009916,0.0224,110
witness,a-2_b5_m18,impossible,0.000965,0,0
witness,a-1_b0_m18,proved,0.014308,0.002982,118
witness,a-1_b1_m18,proved,0.015389,0.003013,118
witness,a-1_b2_m18,proved,0.014985,0.003033,118
witness,a-1_b3_m18,proved,0.014166,0.002891,118
witness,a-1_b4_m18,proved,0.014292,0.002822,118
witness,a-1_b5_m18,proved,0.014166,0.00276,118
witness,a0_b0_m18,proved,0.005838,0.002915,109
witness,a0_b1_m18,impossible,0.001232,0,0
witness,a0_b2_m18,impossible,0.000594,0,0
witness,a0_b3_m18,impossible,0.000579,0,0
witness,a0_b4_m18,impossible,0.000533,0,0
witness,a0_b5_m18,impossible,0.000467,0,0
witness,a1_b0_m18,proved,0.013894,0.003061,117
witness,a1_b1_m18,proved,0.014857,0.00307,117
witness,a1_b2_m18,proved,0.013703,0.002579,117
witness,a1_b3_m18,proved,0.013622,0.002776,117
witness,a1_b4_m18,proved,0.013619,0.0027,117
witness,a1_b5_m18,proved,0.013588,0.002755,117
witness,a2_b0_m18,proved,0.010207,0.002792,109
witness,a2_b1_m18,impossible,0.000782,0,0
witness,a2_b2_m18,proved,0.009443,0.002709,109
witness,a2_b3_m18,impossible,0.000649,0,0
witness,a2_b4_m18,proved,0.009417,0.002547,109
witness,a2_b5_m18,impossible,0.000808,0,0
witness,a3_b0_m18,proved,0.023044,0.003051,109
witness,a3_b1_m18,impossible,0.000823,0,0
witness,a3_b2_m18,impossible,0.000571,0,0
witness,a3_b3_m18,proved,0.008114,0.002771,109
witness,a3_b4_m18,impossible,0.000595,0,0
witness,a3_b5_m18,impossible,0.000582,0,0
witness,a4_b0_m18,proved,0.009485,0.002829,109
witness,a4_b1_m18,impossible,0.000639,0,0
witness,a4_b2_m18,proved,0.009553,0.00277,109
witness,a4_b3_m18,impossible,0.000622,0,0
witness,a4_b4_m18,proved,0.009562,0.002786,109
witness,a4_b5_m18,impossible,0.001122,0,0
witness,a5_b0_m18,proved,0.014199,0.002991,117
witness,a5_b1_m18,proved,0.028698,0.002918,117
witness,a5_b2_m18,proved,0.013768,0.002636,117
witness,a5_b3_m18,proved,0.013821,0.002746,117
witness,a5_b4_m18,proved,0.08835,0.002937,117
witness,a5_b5_m18,proved,0.01445,0.002617,117
witness,a-3_b0_m19,proved,0.015634,0.003033,122
witness,a-3_b1_m19,proved,0.015837,0.003186,122
witness,a-3_b2_m19,proved,0.015932,0.00298,122
witness,a-3_b3_m19,proved,0.047124,0.003596,122
witness,a-3_b4_m19,proved,0.015296,0.003335,122
witness,a-3_b5_m19,proved,0.031787,0.003368,122
witness,a-2_b0_m19,proved,0.01542,0.002967,122
witness,a-2_b1_m19,proved,0.014886,0.003043,122
witness,a-2_b2_m19,proved,0.0158,0.003558,122
witness,a-2_b3_m19,proved,0.015637,0.003067,122
witness,a-2_b4_m19,proved,0.015839,0.003008,122
witness,a-2_b5_m19,proved,0.015035,0.002846,122
witness,a-1_b0_m19,proved,0.016892,0.003068,122
witness,a-1_b1_m19,proved,0.015388,0.002847,122
witness,a-1_b2_m19,proved,0.016392,0.003023,122
witness,a-1_b3_m19,proved,0.0167,0.003143,122
witness,a-1_b4_m19,proved,0.015583,0.002979,122
witness,a-1_b5_m19,proved,0.015313,0.002862,122
witness,a0_b0_m19,proved,0.005539,0.002794,112
witness,a0_b1_m19,impossible,0.000727,0,0
witness,a0_b2_m19,impossible,0.000602,0,0
witness,a0_b3_m19,impossible,0.000558,0,0
witness,a0_b4_m19,impossible,0.000554,0,0
witness,a0_b5_m19,impossible,0.001337,0,0
witness,a1_b0_m19,proved,0.015456,0.003618,121
witness,a1_b1_m19,proved,0.015896,0.003349,121
witness,a1_b2_m19,proved,0.015092,0.002742,121
witness,a1_b3_m19,proved,0.03009,0.003229,121
witness,a1_b4_m19,proved,0.02997,0.003123,121
witness,a1_b5_m19,proved,0.015131,0.002697,121
witness,a2_b0_m19,proved,0.014708,0.003146,121
witness,a2_b1_m19,proved,0.016498,0.003027,121
witness,a2_b2_m19,proved,0.015382,0.002688,121
witness,a2_b3_m19,proved,0.01536,0.002872,121
witness,a2_b4_m19,proved,0.015159,0.002818,121
witness,a2_b5_m19,proved,0.015508,0.002867,121
witness,a3_b0_m19,proved,0.015525,0.003002,121
witness,a3_b1_m19,proved,0.016122,0.002915,121
witness,a3_b2_m19,proved,0.014886,0.002688,121
witness,a3_b3_m19,proved,0.014681,0.002923,121
witness,a3_b4_m19,proved,0.014806,0.019985,121
witness,a3_b5_m19,proved,0.015628,0.002954,121
witness,a4_b0_m19,proved,0.015607,0.00276,121
witness,a4_b1_m19,proved,0.083121,0.003376,121
witness,a4_b2_m19,proved,0.015643,0.002807,121
witness,a4_b3_m19,proved,0.016266,0.002865,121
witness,a4_b4_m19,proved,0.015052,0.002703,121
witness,a4_b5_m19,proved,0.016128,0.002998,121
witness,a5_b0_m19,proved,0.015518,0.002771,121
witness,a5_b1_m19,proved,0.015637,0.003103,121
witness,a5_b2_m19,proved,0.015222,0.002753,121
witness,a5_b3_m19,proved,0.014991,0.002812,121
witness,a5_b4_m19,proved,0.015107,0.003007,121
witness,a5_b5_m19,proved,0.014976,0.002801,121
witness,a-3_b0_m20,proved,0.016864,0.00325,126
witness,a-3_b1_m20,proved,0.016712,0.003068,126
witness,a-3_b2_m20,proved,0.039294,0.003325,126
witness,a-3_b3_m20,proved,0.016627,0.003067,126
witness,a-3_b4_m20,proved,0.016566,0.002923,126
witness,a-3_b5_m20,proved,0.016324,0.003062,126
witness,a-2_b0_m20,proved,0.011469,0.003082,116
witness,a-2_b1_m20,impossible,0.000819,0,0
witness,a-2_b2_m20,proved,0.01186,0.003029,116
witness,a-2_b3_m20,impossible,0.001141,0,0
witness,a-2_b4_m20,proved,0.011552,0.003306,116
witness,a-2_b5_m20,impossible,0.001241,0,0
witness,a-1_b0_m20,proved,0.016441,0.003246,126
witness,a-1_b1_m20,proved,0.016455,0.002981,126
witness,a-1_b2_m20,proved,0.017753,0.003216,126
witness,a-1_b3_m20,proved,0.016693,0.003047,126
witness,a-1_b4_m20,proved,0.016474,0.002944,126
witness,a-1_b5_m20,proved,0.016802,0.003065,126
witness,a0_b0_m20,proved,0.005885,0.00286,115
witness,a0_b1_m20,impossible,0.001314,0,0
witness,a0_b2_m20,impossible,0.000603,0,0
witness,a0_b3_m20,impossible,0.000556,0,0
witness,a0_b4_m20,impossible,0.000521,0,0
witness,a0_b5_m20,impossible,0.000527,0,0
witness,a1_b0_m20,proved,0.016497,0.003174,125
witness,a1_b1_m20,proved,0.017215,0.003063,125
witness,a1_b2_m20,proved,0.017451,0.003014,125
witness,a1_b3_m20,proved,0.016246,0.002881,125
witness,a1_b4_m20,proved,0.016345,0.002805,125
witness,a1_b5_m20,proved,0.016131,0.002879,125
witness,a2_b0_m20,proved,0.010959,0.002821,115
witness,a2_b1_m20,impossible,0.000678,0,0
witness,a2_b2_m20,proved,0.0113,0.002965,115
witness,a2_b3_m20,impossible,0.000623,0,0
witness,a2_b4_m20,proved,0.011112,0.002851,115
witness,a2_b5_m20,impossible,0.000614,0,0
witness,a3_b0_m20,proved,0.022939,0.143613,125
witness,a3_b1_m20,proved,0.034723,0.003261,125
witness,a3_b2_m20,proved,0.016175,0.002863,125
witness,a3_b3_m20,proved,0.016009,0.003081,125
witness,a3_b4_m20,proved,0.01711,0.003152,125
witness,a3_b5_m20,proved,0.016082,0.002888,125
witness,a4_b0_m20,proved,0.00873,0.002886,115
witness,a4_b1_m20,impossible,0.00087,0,0
witness,a4_b2_m20,impossible,0.000568,0,0
witness,a4_b3_m20,impossible,0.000541,0,0
witness,a4_b4_m20,proved,0.008119,0.002937,115
witness,a4_b5_m20,impossible,0.000551,0,0
witness,a5_b0_m20,proved,0.007575,0.002996,115
witness,a5_b1_m20,impossible,0.001528,0,0
witness,a5_b2_m20,impossible,0.000717,0,0
witness,a5_b3_m20,impossible,0.000608,0,0
witness,a5_b4_m20,impossible,0.000572,0,0
witness,a5_b5_m20,proved,0.008009,0.003095,115
